drug,disease,score
461,53,0.8697665929794312
632,280,0.8696866631507874
268,3,0.8696713447570801
244,19,0.8692038655281067
123,153,0.867530345916748
516,84,0.8671573400497437
241,156,0.8670822381973267
367,117,0.8667810559272766
461,174,0.8666343688964844
439,359,0.8664895296096802
204,36,0.8661161661148071
212,100,0.8653663396835327
140,210,0.8652595281600952
364,129,0.8651053309440613
212,120,0.8637274503707886
500,47,0.8629037737846375
42,29,0.8627650141716003
349,208,0.8624176383018494
199,103,0.8622331023216248
657,212,0.8620120286941528
380,247,0.8617797493934631
567,36,0.861254870891571
344,112,0.8600051403045654
172,240,0.8589616417884827
248,365,0.8587200045585632
408,378,0.8585267066955566
149,308,0.8577880859375
514,94,0.8575589060783386
186,89,0.8563523888587952
574,119,0.85576993227005
644,196,0.8554566502571106
337,139,0.8551223278045654
189,405,0.8548698425292969
73,88,0.8541115522384644
219,405,0.8535642027854919
248,88,0.8535113334655762
268,316,0.8535078763961792
363,80,0.8531332015991211
328,8,0.8521100282669067
571,237,0.8520110845565796
617,37,0.8519003391265869
178,298,0.8517913222312927
287,119,0.8516595363616943
555,399,0.8515864610671997
493,302,0.8515468239784241
657,28,0.8514888882637024
104,89,0.8512996435165405
578,347,0.8500730991363525
587,351,0.8493397831916809
408,133,0.8492869138717651
193,76,0.8489866852760315
321,382,0.8489267230033875
75,100,0.848858118057251
213,350,0.8484193682670593
487,401,0.8483618497848511
344,21,0.8481520414352417
242,368,0.8479945659637451
99,369,0.8478904366493225
462,360,0.8477768898010254
90,252,0.8471463918685913
624,178,0.8465934991836548
23,79,0.8463771343231201
284,263,0.846199631690979
495,119,0.8450708985328674
488,280,0.844704270362854
144,24,0.8438465595245361
268,288,0.8432731628417969
21,152,0.8430288434028625
40,100,0.8425368666648865
61,208,0.8425288200378418
484,322,0.8425012230873108
225,280,0.8418674468994141
337,24,0.8411428928375244
185,79,0.840519905090332
572,69,0.8404749035835266
125,289,0.8403505086898804
248,127,0.8400043845176697
242,134,0.8399260640144348
100,289,0.8393855690956116
358,304,0.839017927646637
56,89,0.83865886926651
331,95,0.8381538987159729
29,134,0.8376131057739258
405,127,0.8367944955825806
541,405,0.836592972278595
598,245,0.8365408182144165
234,71,0.836479663848877
275,177,0.8359824419021606
604,18,0.835622251033783
353,329,0.8355228304862976
202,115,0.8348954916000366
9,258,0.8346602916717529
400,314,0.8345820903778076
227,189,0.834488570690155
464,177,0.8341578841209412
119,88,0.8337315320968628
660,280,0.8336553573608398
234,72,0.8329839110374451
190,376,0.8324971199035645
654,99,0.8323661088943481
66,397,0.8323351144790649
464,188,0.8320713639259338
567,177,0.8316003680229187
170,377,0.8312472105026245
148,1,0.8304457068443298
143,129,0.8303748965263367
500,32,0.8301002383232117
275,103,0.830088198184967
489,20,0.8291383385658264
119,162,0.8291143774986267
637,208,0.8287627696990967
572,223,0.8284947276115417
254,1,0.8283459544181824
515,79,0.8277018070220947
229,38,0.8277005553245544
355,365,0.8272116184234619
385,127,0.8271013498306274
358,353,0.8270493745803833
426,106,0.8265429735183716
90,105,0.8262622952461243
583,277,0.8261838555335999
447,82,0.82596755027771
294,396,0.8256192803382874
194,225,0.8254159092903137
129,239,0.824749231338501
173,73,0.8240944147109985
610,350,0.8235684633255005
459,73,0.8226782083511353
501,183,0.8222403526306152
482,88,0.8220874071121216
268,73,0.8213927149772644
99,134,0.8211812376976013
576,107,0.8211042284965515
24,7,0.8205645084381104
631,100,0.8205099105834961
258,251,0.8202559947967529
351,52,0.8198186159133911
348,298,0.8186997175216675
599,149,0.8186623454093933
486,220,0.8184857368469238
199,65,0.818333625793457
486,149,0.8182987570762634
253,222,0.8182549476623535
295,381,0.8175927400588989
323,305,0.8175244927406311
483,277,0.8174582719802856
618,124,0.8171747922897339
598,237,0.8167450428009033
457,350,0.8166435956954956
615,13,0.8161205649375916
49,243,0.8161044716835022
434,89,0.8158993721008301
213,25,0.8154926896095276
5,350,0.8147902488708496
561,311,0.8146991729736328
337,170,0.813823938369751
170,408,0.8134830594062805
546,28,0.8128849267959595
571,131,0.8108705282211304
388,350,0.8106288909912109
241,399,0.8096417784690857
454,196,0.8094269633293152
252,350,0.8086960911750793
109,244,0.8086355924606323
547,351,0.8082664608955383
386,264,0.8078397512435913
583,360,0.8072943091392517
171,188,0.8069630265235901
133,197,0.8066048622131348
566,306,0.8059839010238647
268,322,0.8051260113716125
305,223,0.8047183156013489
578,131,0.8043444752693176
645,8,0.8034691214561462
114,138,0.8030064105987549
129,19,0.8029587268829346
75,162,0.8029448986053467
188,365,0.8026161789894104
94,197,0.8024862408638
461,353,0.8022753000259399
100,89,0.8020411133766174
195,1,0.8004271984100342
70,44,0.8001884818077087
639,99,0.7998867034912109
10,396,0.7998781204223633
450,345,0.7990891933441162
449,231,0.7988847494125366
515,83,0.7984702587127686
342,72,0.7974485158920288
461,149,0.7974008917808533
101,376,0.7973039150238037
275,56,0.7969254851341248
439,208,0.7967770099639893
501,127,0.7966947555541992
102,128,0.7966326475143433
468,70,0.7965561151504517
227,399,0.7945827841758728
358,117,0.7945670485496521
439,166,0.7940053939819336
169,347,0.7930495142936707
268,16,0.7929753661155701
461,28,0.7926200032234192
637,107,0.7925969362258911
341,239,0.7924781441688538
591,241,0.7922980785369873
523,163,0.7921547293663025
252,89,0.7921011447906494
124,280,0.7913978695869446
308,99,0.7911382913589478
505,151,0.7908686995506287
556,245,0.7903355956077576
9,221,0.7895665168762207
12,258,0.7895309329032898
615,382,0.7890854477882385
341,218,0.7889575958251953
61,239,0.7888339161872864
248,119,0.788155734539032
30,334,0.78803551197052
309,115,0.7871034741401672
62,89,0.7856034636497498
363,405,0.7850384712219238
568,99,0.7843306660652161
21,243,0.7837410569190979
156,49,0.7836323976516724
637,265,0.7833118438720703
402,3,0.7833037376403809
453,330,0.782966673374176
482,182,0.782578706741333
113,262,0.7824993133544922
387,188,0.7818841934204102
224,366,0.7814450860023499
2,356,0.7813131809234619
2,44,0.7809182405471802
227,65,0.7806773781776428
534,78,0.7803201079368591
436,73,0.780255913734436
164,78,0.7801459431648254
372,99,0.7800347805023193
99,313,0.7796986103057861
471,243,0.7791746258735657
2,117,0.7787485718727112
71,94,0.7787167429924011
421,219,0.7784963250160217
555,50,0.777580201625824
622,44,0.7773391008377075
468,252,0.7772001624107361
55,88,0.7770508527755737
571,245,0.7769773602485657
175,183,0.7768807411193848
309,243,0.7768650054931641
242,117,0.7766896486282349
500,353,0.7766051292419434
287,157,0.7765281200408936
567,188,0.7765241861343384
426,0,0.776404619216919
175,351,0.7755463123321533
369,68,0.7755216360092163
241,359,0.7751336693763733
83,277,0.7750566601753235
223,8,0.7749807834625244
176,105,0.7742359638214111
615,88,0.7739846110343933
136,188,0.7736415863037109
168,272,0.7735540270805359
247,89,0.7725377678871155
175,89,0.772352397441864
199,119,0.772151529788971
61,324,0.7720728516578674
70,105,0.772002100944519
314,375,0.7719056010246277
195,117,0.7718545794487
64,152,0.771569013595581
99,391,0.7701752185821533
110,21,0.7700286507606506
587,175,0.7697036862373352
150,396,0.7694795727729797
244,272,0.7694270014762878
1,45,0.7690504193305969
175,66,0.7687351703643799
596,277,0.7687253952026367
572,138,0.7680631875991821
77,208,0.7674292325973511
587,272,0.7673391103744507
84,322,0.7663907408714294
123,48,0.7661462426185608
531,24,0.7659798264503479
258,94,0.7659226059913635
442,221,0.7657305002212524
21,396,0.7655036449432373
464,360,0.765502393245697
30,323,0.7653853297233582
150,188,0.7638486623764038
592,138,0.7635337114334106
331,364,0.7634885907173157
134,100,0.7623931765556335
19,133,0.761710524559021
583,329,0.7597813010215759
473,12,0.7596922516822815
328,22,0.7593544125556946
51,188,0.7577916383743286
261,11,0.7571616768836975
593,76,0.7567356824874878
271,3,0.7566561698913574
514,401,0.7561405897140503
437,85,0.7558852434158325
439,117,0.7552840709686279
500,135,0.7552149295806885
407,145,0.7548726201057434
340,131,0.7543097734451294
217,251,0.7522737383842468
400,241,0.7520676851272583
173,89,0.7515093088150024
426,89,0.7514482736587524
33,252,0.7498985528945923
483,274,0.7498964071273804
247,103,0.7495079040527344
470,50,0.7493725419044495
23,308,0.7487877607345581
170,381,0.7486823797225952
66,365,0.7485878467559814
213,208,0.7484019994735718
175,271,0.7480677962303162
100,99,0.7478715181350708
273,2,0.7478076219558716
497,188,0.7464796900749207
148,37,0.7464536428451538
258,177,0.7464093565940857
202,49,0.7460159063339233
36,134,0.7453345656394958
518,237,0.7441552877426147
1,203,0.743911623954773
642,280,0.7437261343002319
166,120,0.7434186935424805
633,89,0.7433580160140991
587,244,0.7433258891105652
306,272,0.7429993152618408
154,103,0.7425277233123779
240,18,0.7415351867675781
166,124,0.7389906644821167
606,26,0.7388432621955872
252,109,0.7387990355491638
275,19,0.7386836409568787
547,298,0.7384517192840576
168,19,0.7380315661430359
341,151,0.7379158139228821
292,118,0.737102210521698
29,135,0.7369503378868103
209,297,0.7367457747459412
10,99,0.73663729429245
337,101,0.7360422015190125
17,11,0.7359532713890076
301,103,0.7357345223426819
18,275,0.7354176640510559
49,67,0.7351348996162415
316,378,0.7342901229858398
648,196,0.7331346273422241
201,162,0.7324637174606323
587,66,0.7318358421325684
596,274,0.7316374778747559
459,272,0.7308582663536072
505,237,0.7297353148460388
462,104,0.7292709350585938
323,124,0.7292479276657104
349,24,0.7289972901344299
227,244,0.72886723279953
465,188,0.727959156036377
645,149,0.7277719974517822
403,163,0.7275561690330505
19,22,0.7268844842910767
426,109,0.7266424298286438
204,88,0.7262226939201355
124,345,0.7260484099388123
23,351,0.7258037328720093
1,219,0.7245689630508423
331,347,0.7243640422821045
519,99,0.724335789680481
337,0,0.7241405248641968
382,19,0.7239313125610352
341,257,0.7236952781677246
417,289,0.722399890422821
311,125,0.7223153710365295
306,44,0.7217862010002136
250,88,0.7208036780357361
241,56,0.7202462553977966
365,1,0.7197427749633789
382,331,0.7190284132957458
290,325,0.718768835067749
164,129,0.7185654640197754
462,399,0.7181738615036011
620,276,0.7181563973426819
274,19,0.7180977463722229
176,237,0.7165205478668213
495,8,0.7161674499511719
202,1,0.7157552242279053
349,239,0.7148695588111877
58,345,0.7133818864822388
587,127,0.7131307125091553
29,228,0.7131300568580627
587,298,0.712967038154602
101,120,0.7126099467277527
125,89,0.7120503783226013
518,54,0.7109342217445374
454,138,0.7107728719711304
453,70,0.7107341289520264
4,372,0.7107003927230835
625,222,0.7103146910667419
358,382,0.7099310755729675
429,89,0.7098907828330994
303,12,0.709149181842804
432,38,0.7090530395507812
183,81,0.7088481187820435
569,353,0.7088429927825928
144,85,0.7085586786270142
83,65,0.7084173560142517
70,245,0.7082135081291199
185,83,0.7075706720352173
439,350,0.707273542881012
31,47,0.7071031332015991
537,396,0.7067004442214966
188,38,0.7061988115310669
401,280,0.7055239677429199
424,314,0.7054247260093689
123,144,0.7053660750389099
489,114,0.7046268582344055
113,133,0.7037540674209595
75,352,0.7033516764640808
404,117,0.7025924324989319
276,260,0.7025365829467773
66,302,0.7023189067840576
474,16,0.7023065090179443
216,280,0.7017269134521484
274,208,0.7014798521995544
252,6,0.7010179162025452
99,397,0.7007914185523987
473,271,0.7002363801002502
246,162,0.7001240253448486
99,382,0.6997102499008179
518,189,0.6995445489883423
289,24,0.6994127035140991
154,113,0.6991946697235107
387,24,0.6982920169830322
464,132,0.6981893181800842
369,324,0.6981830596923828
516,157,0.6976258158683777
356,109,0.6963926553726196
399,168,0.6961587071418762
627,64,0.694857656955719
166,162,0.6946390271186829
421,223,0.6942296624183655
152,89,0.6938208341598511
85,94,0.6926723122596741
185,80,0.6915717720985413
599,378,0.691474437713623
0,360,0.6914411187171936
430,56,0.6909158825874329
33,277,0.6907517910003662
461,89,0.6906736493110657
36,396,0.6901893615722656
430,266,0.6901103854179382
585,271,0.6883381605148315
131,162,0.6859006285667419
482,305,0.685739278793335
248,163,0.6855437159538269
298,144,0.6855340003967285
55,82,0.6851277947425842
326,89,0.6850399971008301
500,103,0.6848138570785522
340,18,0.6845762133598328
452,145,0.6834897398948669
387,245,0.6825540661811829
439,56,0.6822255253791809
166,146,0.6816360950469971
23,157,0.6815603375434875
202,319,0.681226372718811
252,4,0.68076491355896
136,379,0.6802136898040771
587,3,0.6797029376029968
430,375,0.6791791319847107
299,146,0.6791368722915649
459,356,0.6790687441825867
253,188,0.6782851219177246
323,88,0.678238570690155
28,188,0.6776922941207886
593,243,0.6770756244659424
544,124,0.6769252419471741
356,356,0.6766447424888611
294,117,0.6761172413825989
193,89,0.6759569644927979
245,219,0.6755616068840027
522,340,0.6755569577217102
461,44,0.674510657787323
514,221,0.6742004752159119
423,99,0.6740050911903381
236,105,0.6739553213119507
430,302,0.6739136576652527
275,331,0.6735288500785828
513,89,0.6730782389640808
468,274,0.672832190990448
500,76,0.6726429462432861
263,266,0.6719259023666382
268,239,0.6714001297950745
70,330,0.6707234382629395
294,124,0.6703229546546936
224,359,0.669730007648468
211,396,0.668755292892456
308,380,0.6687535643577576
176,114,0.6679819822311401
240,241,0.6677924990653992
591,48,0.6674546599388123
241,35,0.6663255095481873
387,139,0.6660094857215881
474,89,0.6637827754020691
519,378,0.6626729965209961
176,277,0.6625712513923645
386,57,0.661688506603241
493,95,0.6615951061248779
442,401,0.661531388759613
175,131,0.6610925197601318
337,100,0.6608904004096985
556,144,0.6603156924247742
470,137,0.6597496867179871
275,251,0.659336507320404
374,3,0.659125030040741
115,351,0.6579810380935669
172,190,0.6578758358955383
383,117,0.6577520966529846
99,357,0.6574757099151611
278,405,0.6572383642196655
241,155,0.6560196876525879
267,104,0.6556286811828613
348,271,0.6554649472236633
318,144,0.65534508228302
596,151,0.6551817059516907
426,3,0.6551063656806946
621,396,0.654915452003479
223,255,0.6536744832992554
258,129,0.6531317234039307
22,16,0.6528747081756592
282,267,0.6527560353279114
57,177,0.6526526808738708
102,392,0.6525935530662537
141,223,0.652472972869873
551,366,0.6521347165107727
639,44,0.6513851284980774
658,100,0.6507169604301453
586,124,0.6500020027160645
493,356,0.6499798893928528
75,397,0.6496622562408447
645,228,0.6490966081619263
166,343,0.6483580470085144
536,8,0.6479406356811523
598,246,0.6479195952415466
591,36,0.6457459330558777
487,7,0.645446240901947
19,162,0.6446223258972168
198,341,0.6440169811248779
271,153,0.6439946889877319
31,164,0.6432685256004333
